INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
5;03.09.2019 0:00:00;1;530000;20939
6;03.09.2019 0:00:00;1;530000;22718
7;03.09.2019 0:00:00;1;530000;24596
8;03.09.2019 0:00:00;1;530000;26617
9;03.09.2019 0:00:00;1;530000;27066
10;03.09.2019 0:00:00;1;530000;27325
11;03.09.2019 0:00:00;1;530000;26948
12;03.09.2019 0:00:00;1;530000;26842
13;03.09.2019 0:00:00;1;530000;27205
14;03.09.2019 0:00:00;1;530000;27162
15;03.09.2019 0:00:00;1;530000;26711
16;03.09.2019 0:00:00;1;530000;26487
17;03.09.2019 0:00:00;1;530000;26286
18;03.09.2019 0:00:00;1;530000;26466
19;03.09.2019 0:00:00;1;530000;27585
20;03.09.2019 0:00:00;1;530000;27511
21;03.09.2019 0:00:00;1;530000;25850
22;03.09.2019 0:00:00;1;530000;23759
23;03.09.2019 0:00:00;1;530000;22221
0;04.09.2019 0:00:00;1;530000;21276
1;04.09.2019 0:00:00;1;530000;20520
2;04.09.2019 0:00:00;1;530000;20242
3;04.09.2019 0:00:00;1;530000;20100
4;04.09.2019 0:00:00;1;530000;20246
5;04.09.2019 0:00:00;1;530000;20932
6;04.09.2019 0:00:00;1;530000;22890
7;04.09.2019 0:00:00;1;530000;24618
8;04.09.2019 0:00:00;1;530000;26417
9;04.09.2019 0:00:00;1;530000;27364
10;04.09.2019 0:00:00;1;530000;27202
11;04.09.2019 0:00:00;1;530000;26923
12;04.09.2019 0:00:00;1;530000;26876
13;04.09.2019 0:00:00;1;530000;27131
14;04.09.2019 0:00:00;1;530000;27122
15;04.09.2019 0:00:00;1;530000;27041
16;04.09.2019 0:00:00;1;530000;26496
17;04.09.2019 0:00:00;1;530000;26741
18;04.09.2019 0:00:00;1;530000;27022
19;04.09.2019 0:00:00;1;530000;27529
20;04.09.2019 0:00:00;1;530000;27143
21;04.09.2019 0:00:00;1;530000;25698
22;04.09.2019 0:00:00;1;530000;23718
23;04.09.2019 0:00:00;1;530000;22314
0;05.09.2019 0:00:00;1;530000;21115
1;05.09.2019 0:00:00;1;530000;20633
2;05.09.2019 0:00:00;1;530000;20250
3;05.09.2019 0:00:00;1;530000;20157
4;05.09.2019 0:00:00;1;530000;20464
5;05.09.2019 0:00:00;1;530000;21128
6;05.09.2019 0:00:00;1;530000;23168
7;05.09.2019 0:00:00;1;530000;24918
8;05.09.2019 0:00:00;1;530000;26901
9;05.09.2019 0:00:00;1;530000;27484
10;05.09.2019 0:00:00;1;530000;27654
11;05.09.2019 0:00:00;1;530000;27246
12;05.09.2019 0:00:00;1;530000;27356
13;05.09.2019 0:00:00;1;530000;27588
14;05.09.2019 0:00:00;1;530000;27227
15;05.09.2019 0:00:00;1;530000;27222
16;05.09.2019 0:00:00;1;530000;26906
17;05.09.2019 0:00:00;1;530000;26472
18;05.09.2019 0:00:00;1;530000;26821
19;05.09.2019 0:00:00;1;530000;27842
20;05.09.2019 0:00:00;1;530000;27306
21;05.09.2019 0:00:00;1;530000;26098
22;05.09.2019 0:00:00;1;530000;24057
23;05.09.2019 0:00:00;1;530000;22350
0;06.09.2019 0:00:00;1;530000;21239
1;06.09.2019 0:00:00;1;530000;20858
2;06.09.2019 0:00:00;1;530000;20438
3;06.09.2019 0:00:00;1;530000;20319
4;06.09.2019 0:00:00;1;530000;20732
5;06.09.2019 0:00:00;1;530000;21002
6;06.09.2019 0:00:00;1;530000;23197
7;06.09.2019 0:00:00;1;530000;24962
8;06.09.2019 0:00:00;1;530000;26742
9;06.09.2019 0:00:00;1;530000;27171
10;06.09.2019 0:00:00;1;530000;27166
11;06.09.2019 0:00:00;1;530000;26743
12;06.09.2019 0:00:00;1;530000;26786
13;06.09.2019 0:00:00;1;530000;27162
14;06.09.2019 0:00:00;1;530000;26954
15;06.09.2019 0:00:00;1;530000;26796
16;06.09.2019 0:00:00;1;530000;26408
17;06.09.2019 0:00:00;1;530000;26308
18;06.09.2019 0:00:00;1;530000;26577
19;06.09.2019 0:00:00;1;530000;27614
20;06.09.2019 0:00:00;1;530000;27074
21;06.09.2019 0:00:00;1;530000;26060
22;06.09.2019 0:00:00;1;530000;24092
23;06.09.2019 0:00:00;1;530000;22657
0;07.09.2019 0:00:00;1;530000;21635
1;07.09.2019 0:00:00;1;530000;20870
2;07.09.2019 0:00:00;1;530000;20442
3;07.09.2019 0:00:00;1;530000;20307
4;07.09.2019 0:00:00;1;530000;20405
5;07.09.2019 0:00:00;1;530000;20416
6;07.09.2019 0:00:00;1;530000;21214
7;07.09.2019 0:00:00;1;530000;22603
8;07.09.2019 0:00:00;1;530000;24445
9;07.09.2019 0:00:00;1;530000;25359
10;07.09.2019 0:00:00;1;530000;25243
11;07.09.2019 0:00:00;1;530000;25219
12;07.09.2019 0:00:00;1;530000;25211
13;07.09.2019 0:00:00;1;530000;25192
14;07.09.2019 0:00:00;1;530000;25005
15;07.09.2019 0:00:00;1;530000;24942
16;07.09.2019 0:00:00;1;530000;24792
17;07.09.2019 0:00:00;1;530000;24621
18;07.09.2019 0:00:00;1;530000;25145
19;07.09.2019 0:00:00;1;530000;26381
20;07.09.2019 0:00:00;1;530000;26050
21;07.09.2019 0:00:00;1;530000;25216
22;07.09.2019 0:00:00;1;530000;23649
23;07.09.2019 0:00:00;1;530000;22366
0;08.09.2019 0:00:00;1;530000;21229
1;08.09.2019 0:00:00;1;530000;20569
2;08.09.2019 0:00:00;1;530000;20266
3;08.09.2019 0:00:00;1;530000;20188
4;08.09.2019 0:00:00;1;530000;20210
5;08.09.2019 0:00:00;1;530000;20067
6;08.09.2019 0:00:00;1;530000;20719
7;08.09.2019 0:00:00;1;530000;21601
8;08.09.2019 0:00:00;1;530000;23285
9;08.09.2019 0:00:00;1;530000;24292
10;08.09.2019 0:00:00;1;530000;24633
11;08.09.2019 0:00:00;1;530000;24578
12;08.09.2019 0:00:00;1;530000;24756
13;08.09.2019 0:00:00;1;530000;24613
14;08.09.2019 0:00:00;1;530000;24601
15;08.09.2019 0:00:00;1;530000;24493
16;08.09.2019 0:00:00;1;530000;24423
17;08.09.2019 0:00:00;1;530000;24661
18;08.09.2019 0:00:00;1;530000;25196
19;08.09.2019 0:00:00;1;530000;26376
20;08.09.2019 0:00:00;1;530000;26337
21;08.09.2019 0:00:00;1;530000;25123
22;08.09.2019 0:00:00;1;530000;23367
23;08.09.2019 0:00:00;1;530000;21905
0;09.09.2019 0:00:00;1;530000;20778
1;09.09.2019 0:00:00;1;530000;20271
2;09.09.2019 0:00:00;1;530000;19836
3;09.09.2019 0:00:00;1;530000;19941
4;09.09.2019 0:00:00;1;530000;20119
5;09.09.2019 0:00:00;1;530000;20819
6;09.09.2019 0:00:00;1;530000;22810
7;09.09.2019 0:00:00;1;530000;24431
8;09.09.2019 0:00:00;1;530000;26759
9;09.09.2019 0:00:00;1;530000;27461
10;09.09.2019 0:00:00;1;530000;27360
11;09.09.2019 0:00:00;1;530000;27049
12;09.09.2019 0:00:00;1;530000;27180
13;09.09.2019 0:00:00;1;530000;27616
14;09.09.2019 0:00:00;1;530000;27083
15;09.09.2019 0:00:00;1;530000;27043
16;09.09.2019 0:00:00;1;530000;26725
17;09.09.2019 0:00:00;1;530000;26486
18;09.09.2019 0:00:00;1;530000;26797
19;09.09.2019 0:00:00;1;530000;27943
20;09.09.2019 0:00:00;1;530000;27259
21;09.09.2019 0:00:00;1;530000;25766
22;09.09.2019 0:00:00;1;530000;23855
23;09.09.2019 0:00:00;1;530000;22113
0;10.09.2019 0:00:00;1;530000;20983
1;10.09.2019 0:00:00;1;530000;20738
2;10.09.2019 0:00:00;1;530000;20347
3;10.09.2019 0:00:00;1;530000;20273
4;10.09.2019 0:00:00;1;530000;20385
5;10.09.2019 0:00:00;1;530000;21151
6;10.09.2019 0:00:00;1;530000;23049
7;10.09.2019 0:00:00;1;530000;24553
8;10.09.2019 0:00:00;1;530000;26556
9;10.09.2019 0:00:00;1;530000;27254
10;10.09.2019 0:00:00;1;530000;27227
11;10.09.2019 0:00:00;1;530000;26885
12;10.09.2019 0:00:00;1;530000;27044
13;10.09.2019 0:00:00;1;530000;27226
14;10.09.2019 0:00:00;1;530000;26987
15;10.09.2019 0:00:00;1;530000;26938
16;10.09.2019 0:00:00;1;530000;26793
17;10.09.2019 0:00:00;1;530000;26365
18;10.09.2019 0:00:00;1;530000;26884
19;10.09.2019 0:00:00;1;530000;28032
20;10.09.2019 0:00:00;1;530000;27265
21;10.09.2019 0:00:00;1;530000;25869
22;10.09.2019 0:00:00;1;530000;23915
23;10.09.2019 0:00:00;1;530000;22206
0;11.09.2019 0:00:00;1;530000;21256
1;11.09.2019 0:00:00;1;530000;20573
2;11.09.2019 0:00:00;1;530000;20351
3;11.09.2019 0:00:00;1;530000;20385
4;11.09.2019 0:00:00;1;530000;20525
5;11.09.2019 0:00:00;1;530000;21268
6;11.09.2019 0:00:00;1;530000;23167
7;11.09.2019 0:00:00;1;530000;24771
8;11.09.2019 0:00:00;1;530000;26663
9;11.09.2019 0:00:00;1;530000;27342
10;11.09.2019 0:00:00;1;530000;27410
11;11.09.2019 0:00:00;1;530000;27140
12;11.09.2019 0:00:00;1;530000;27074
13;11.09.2019 0:00:00;1;530000;27220
14;11.09.2019 0:00:00;1;530000;27107
15;11.09.2019 0:00:00;1;530000;27057
16;11.09.2019 0:00:00;1;530000;26572
17;11.09.2019 0:00:00;1;530000;26568
18;11.09.2019 0:00:00;1;530000;26875
19;11.09.2019 0:00:00;1;530000;27902
20;11.09.2019 0:00:00;1;530000;27033
21;11.09.2019 0:00:00;1;530000;25928
22;11.09.2019 0:00:00;1;530000;23873
23;11.09.2019 0:00:00;1;530000;22156
0;12.09.2019 0:00:00;1;530000;21089
1;12.09.2019 0:00:00;1;530000;20631
2;12.09.2019 0:00:00;1;530000;20229
3;12.09.2019 0:00:00;1;530000;20273
4;12.09.2019 0:00:00;1;530000;20538
5;12.09.2019 0:00:00;1;530000;21064
6;12.09.2019 0:00:00;1;530000;23244
7;12.09.2019 0:00:00;1;530000;25046
8;12.09.2019 0:00:00;1;530000;26678
9;12.09.2019 0:00:00;1;530000;27497
10;12.09.2019 0:00:00;1;530000;27545
11;12.09.2019 0:00:00;1;530000;26982
12;12.09.2019 0:00:00;1;530000;27235
13;12.09.2019 0:00:00;1;530000;27545
14;12.09.2019 0:00:00;1;530000;27371
15;12.09.2019 0:00:00;1;530000;27077
16;12.09.2019 0:00:00;1;530000;26788
17;12.09.2019 0:00:00;1;530000;26340
18;12.09.2019 0:00:00;1;530000;27212
19;12.09.2019 0:00:00;1;530000;27987
20;12.09.2019 0:00:00;1;530000;27353
21;12.09.2019 0:00:00;1;530000;25954
22;12.09.2019 0:00:00;1;530000;24026
23;12.09.2019 0:00:00;1;530000;22215
0;13.09.2019 0:00:00;1;530000;21220
1;13.09.2019 0:00:00;1;530000;20651
2;13.09.2019 0:00:00;1;530000;20457
3;13.09.2019 0:00:00;1;530000;20504
4;13.09.2019 0:00:00;1;530000;20572
5;13.09.2019 0:00:00;1;530000;21379
6;13.09.2019 0:00:00;1;530000;23370
7;13.09.2019 0:00:00;1;530000;24977
8;13.09.2019 0:00:00;1;530000;26800
9;13.09.2019 0:00:00;1;530000;27494
10;13.09.2019 0:00:00;1;530000;27365
11;13.09.2019 0:00:00;1;530000;26895
12;13.09.2019 0:00:00;1;530000;26858
13;13.09.2019 0:00:00;1;530000;27212
14;13.09.2019 0:00:00;1;530000;27118
15;13.09.2019 0:00:00;1;530000;26757
16;13.09.2019 0:00:00;1;530000;26370
17;13.09.2019 0:00:00;1;530000;26243
18;13.09.2019 0:00:00;1;530000;27186
19;13.09.2019 0:00:00;1;530000;27699
20;13.09.2019 0:00:00;1;530000;27281
21;13.09.2019 0:00:00;1;530000;26099
22;13.09.2019 0:00:00;1;530000;24228
23;13.09.2019 0:00:00;1;530000;22620
0;14.09.2019 0:00:00;1;530000;21677
1;14.09.2019 0:00:00;1;530000;20893
2;14.09.2019 0:00:00;1;530000;20531
3;14.09.2019 0:00:00;1;530000;20365
4;14.09.2019 0:00:00;1;530000;20617
5;14.09.2019 0:00:00;1;530000;20665
6;14.09.2019 0:00:00;1;530000;21442
7;14.09.2019 0:00:00;1;530000;22617
8;14.09.2019 0:00:00;1;530000;24391
9;14.09.2019 0:00:00;1;530000;25464
10;14.09.2019 0:00:00;1;530000;25335
11;14.09.2019 0:00:00;1;530000;25514
12;14.09.2019 0:00:00;1;530000;25478
13;14.09.2019 0:00:00;1;530000;25120
14;14.09.2019 0:00:00;1;530000;25057
15;14.09.2019 0:00:00;1;530000;24810
16;14.09.2019 0:00:00;1;530000;24940
17;14.09.2019 0:00:00;1;530000;25020
18;14.09.2019 0:00:00;1;530000;25999
19;14.09.2019 0:00:00;1;530000;26509
20;14.09.2019 0:00:00;1;530000;26163
21;14.09.2019 0:00:00;1;530000;25103
22;14.09.2019 0:00:00;1;530000;23683
23;14.09.2019 0:00:00;1;530000;22589
0;15.09.2019 0:00:00;1;530000;21531
1;15.09.2019 0:00:00;1;530000;20640
2;15.09.2019 0:00:00;1;530000;20430
3;15.09.2019 0:00:00;1;530000;20312
4;15.09.2019 0:00:00;1;530000;20089
5;15.09.2019 0:00:00;1;530000;20355
6;15.09.2019 0:00:00;1;530000;21004
7;15.09.2019 0:00:00;1;530000;22290
8;15.09.2019 0:00:00;1;530000;23917
9;15.09.2019 0:00:00;1;530000;24615
10;15.09.2019 0:00:00;1;530000;24809
11;15.09.2019 0:00:00;1;530000;25024
12;15.09.2019 0:00:00;1;530000;24765
13;15.09.2019 0:00:00;1;530000;24811
14;15.09.2019 0:00:00;1;530000;24619
15;15.09.2019 0:00:00;1;530000;24840
16;15.09.2019 0:00:00;1;530000;24949
17;15.09.2019 0:00:00;1;530000;25660
18;15.09.2019 0:00:00;1;530000;26969
19;15.09.2019 0:00:00;1;530000;26949
20;15.09.2019 0:00:00;1;530000;26795
21;15.09.2019 0:00:00;1;530000;25513
22;15.09.2019 0:00:00;1;530000;23733
23;15.09.2019 0:00:00;1;530000;22285
0;16.09.2019 0:00:00;1;530000;21511
1;16.09.2019 0:00:00;1;530000;20839
2;16.09.2019 0:00:00;1;530000;20496
3;16.09.2019 0:00:00;1;530000;20276
4;16.09.2019 0:00:00;1;530000;20818
5;16.09.2019 0:00:00;1;530000;21835
6;16.09.2019 0:00:00;1;530000;23489
7;16.09.2019 0:00:00;1;530000;25410
8;16.09.2019 0:00:00;1;530000;27299
9;16.09.2019 0:00:00;1;530000;28223
10;16.09.2019 0:00:00;1;530000;28066
11;16.09.2019 0:00:00;1;530000;27443
12;16.09.2019 0:00:00;1;530000;27500
13;16.09.2019 0:00:00;1;530000;27433
14;16.09.2019 0:00:00;1;530000;27261
15;16.09.2019 0:00:00;1;530000;27255
16;16.09.2019 0:00:00;1;530000;26667
17;16.09.2019 0:00:00;1;530000;26790
18;16.09.2019 0:00:00;1;530000;27913
19;16.09.2019 0:00:00;1;530000;28272
20;16.09.2019 0:00:00;1;530000;27662
21;16.09.2019 0:00:00;1;530000;26330
22;16.09.2019 0:00:00;1;530000;24308
23;16.09.2019 0:00:00;1;530000;22647
0;17.09.2019 0:00:00;1;530000;21882
1;17.09.2019 0:00:00;1;530000;21321
2;17.09.2019 0:00:00;1;530000;20801
3;17.09.2019 0:00:00;1;530000;20828
4;17.09.2019 0:00:00;1;530000;21365
5;17.09.2019 0:00:00;1;530000;22050
6;17.09.2019 0:00:00;1;530000;23805
7;17.09.2019 0:00:00;1;530000;25681
8;17.09.2019 0:00:00;1;530000;27519
9;17.09.2019 0:00:00;1;530000;27922
10;17.09.2019 0:00:00;1;530000;28160
11;17.09.2019 0:00:00;1;530000;27462
12;17.09.2019 0:00:00;1;530000;27646
13;17.09.2019 0:00:00;1;530000;27576
14;17.09.2019 0:00:00;1;530000;27557
15;17.09.2019 0:00:00;1;530000;27131
16;17.09.2019 0:00:00;1;530000;26871
17;17.09.2019 0:00:00;1;530000;27271
18;17.09.2019 0:00:00;1;530000;28319
19;17.09.2019 0:00:00;1;530000;28698
20;17.09.2019 0:00:00;1;530000;28106
21;17.09.2019 0:00:00;1;530000;26808
22;17.09.2019 0:00:00;1;530000;24714
23;17.09.2019 0:00:00;1;530000;22950
0;18.09.2019 0:00:00;1;530000;22045
1;18.09.2019 0:00:00;1;530000;21542
2;18.09.2019 0:00:00;1;530000;21043
3;18.09.2019 0:00:00;1;530000;21260
4;18.09.2019 0:00:00;1;530000;21401
5;18.09.2019 0:00:00;1;530000;22208
6;18.09.2019 0:00:00;1;530000;24084
7;18.09.2019 0:00:00;1;530000;25749
8;18.09.2019 0:00:00;1;530000;27887
9;18.09.2019 0:00:00;1;530000;28561
10;18.09.2019 0:00:00;1;530000;28304
11;18.09.2019 0:00:00;1;530000;27845
12;18.09.2019 0:00:00;1;530000;27866
13;18.09.2019 0:00:00;1;530000;27882
14;18.09.2019 0:00:00;1;530000;28003
15;18.09.2019 0:00:00;1;530000;27953
16;18.09.2019 0:00:00;1;530000;27457
17;18.09.2019 0:00:00;1;530000;27800
18;18.09.2019 0:00:00;1;530000;28977
19;18.09.2019 0:00:00;1;530000;29013
20;18.09.2019 0:00:00;1;530000;28620
21;18.09.2019 0:00:00;1;530000;27285
22;18.09.2019 0:00:00;1;530000;25121
23;18.09.2019 0:00:00;1;530000;23524
0;19.09.2019 0:00:00;1;530000;22376
1;19.09.2019 0:00:00;1;530000;21710
2;19.09.2019 0:00:00;1;530000;21476
3;19.09.2019 0:00:00;1;530000;21603
4;19.09.2019 0:00:00;1;530000;21805
5;19.09.2019 0:00:00;1;530000;22799
6;19.09.2019 0:00:00;1;530000;24574
7;19.09.2019 0:00:00;1;530000;26402
8;19.09.2019 0:00:00;1;530000;28599
9;19.09.2019 0:00:00;1;530000;29071
10;19.09.2019 0:00:00;1;530000;29100
11;19.09.2019 0:00:00;1;530000;28594
12;19.09.2019 0:00:00;1;530000;28490
13;19.09.2019 0:00:00;1;530000;28477
14;19.09.2019 0:00:00;1;530000;28451
15;19.09.2019 0:00:00;1;530000;28323
16;19.09.2019 0:00:00;1;530000;27763
17;19.09.2019 0:00:00;1;530000;28004
18;19.09.2019 0:00:00;1;530000;29729
19;19.09.2019 0:00:00;1;530000;29640
20;19.09.2019 0:00:00;1;530000;28992
21;19.09.2019 0:00:00;1;530000;27656
22;19.09.2019 0:00:00;1;530000;25535
23;19.09.2019 0:00:00;1;530000;23968
0;20.09.2019 0:00:00;1;530000;22944
1;20.09.2019 0:00:00;1;530000;22486
2;20.09.2019 0:00:00;1;530000;21999
3;20.09.2019 0:00:00;1;530000;21960
4;20.09.2019 0:00:00;1;530000;22419
5;20.09.2019 0:00:00;1;530000;23353
6;20.09.2019 0:00:00;1;530000;25078
7;20.09.2019 0:00:00;1;530000;26701
8;20.09.2019 0:00:00;1;530000;28579
9;20.09.2019 0:00:00;1;530000;29473
10;20.09.2019 0:00:00;1;530000;29430
11;20.09.2019 0:00:00;1;530000;28833
12;20.09.2019 0:00:00;1;530000;28783
13;20.09.2019 0:00:00;1;530000;29019
14;20.09.2019 0:00:00;1;530000;28742
15;20.09.2019 0:00:00;1;530000;28396
16;20.09.2019 0:00:00;1;530000;28264
17;20.09.2019 0:00:00;1;530000;28462
18;20.09.2019 0:00:00;1;530000;29672
19;20.09.2019 0:00:00;1;530000;29921
20;20.09.2019 0:00:00;1;530000;29405
21;20.09.2019 0:00:00;1;530000;28427
22;20.09.2019 0:00:00;1;530000;26675
23;20.09.2019 0:00:00;1;530000;24814
0;21.09.2019 0:00:00;1;530000;23642
1;21.09.2019 0:00:00;1;530000;23024
2;21.09.2019 0:00:00;1;530000;22660
3;21.09.2019 0:00:00;1;530000;22528
4;21.09.2019 0:00:00;1;530000;22629
5;21.09.2019 0:00:00;1;530000;23123
6;21.09.2019 0:00:00;1;530000;23755
7;21.09.2019 0:00:00;1;530000;24879
8;21.09.2019 0:00:00;1;530000;26517
9;21.09.2019 0:00:00;1;530000;27427
10;21.09.2019 0:00:00;1;530000;27277
11;21.09.2019 0:00:00;1;530000;26989
12;21.09.2019 0:00:00;1;530000;27126
13;21.09.2019 0:00:00;1;530000;27164
14;21.09.2019 0:00:00;1;530000;27221
15;21.09.2019 0:00:00;1;530000;26804
16;21.09.2019 0:00:00;1;530000;27205
17;21.09.2019 0:00:00;1;530000;27713
18;21.09.2019 0:00:00;1;530000;29254
19;21.09.2019 0:00:00;1;530000;29128
20;21.09.2019 0:00:00;1;530000;28998
21;21.09.2019 0:00:00;1;530000;27840
22;21.09.2019 0:00:00;1;530000;26260
23;21.09.2019 0:00:00;1;530000;24936
0;22.09.2019 0:00:00;1;530000;23668
1;22.09.2019 0:00:00;1;530000;22860
2;22.09.2019 0:00:00;1;530000;22640
3;22.09.2019 0:00:00;1;530000;22551
4;22.09.2019 0:00:00;1;530000;22733
5;22.09.2019 0:00:00;1;530000;22843
6;22.09.2019 0:00:00;1;530000;23152
7;22.09.2019 0:00:00;1;530000;24448
8;22.09.2019 0:00:00;1;530000;26146
9;22.09.2019 0:00:00;1;530000;27495
10;22.09.2019 0:00:00;1;530000;27857
11;22.09.2019 0:00:00;1;530000;27784
12;22.09.2019 0:00:00;1;530000;27695
13;22.09.2019 0:00:00;1;530000;27626
14;22.09.2019 0:00:00;1;530000;27339
15;22.09.2019 0:00:00;1;530000;27662
16;22.09.2019 0:00:00;1;530000;27828
17;22.09.2019 0:00:00;1;530000;28219
18;22.09.2019 0:00:00;1;530000;29712
19;22.09.2019 0:00:00;1;530000;29863
20;22.09.2019 0:00:00;1;530000;29510
21;22.09.2019 0:00:00;1;530000;28450
22;22.09.2019 0:00:00;1;530000;26566
23;22.09.2019 0:00:00;1;530000;24768
0;23.09.2019 0:00:00;1;530000;23658
1;23.09.2019 0:00:00;1;530000;23038
2;23.09.2019 0:00:00;1;530000;22794
3;23.09.2019 0:00:00;1;530000;22658
4;23.09.2019 0:00:00;1;530000;22948
5;23.09.2019 0:00:00;1;530000;24445
6;23.09.2019 0:00:00;1;530000;26276
7;23.09.2019 0:00:00;1;530000;28195
8;23.09.2019 0:00:00;1;530000;30681
9;23.09.2019 0:00:00;1;530000;31643
10;23.09.2019 0:00:00;1;530000;31812
11;23.09.2019 0:00:00;1;530000;31273
12;23.09.2019 0:00:00;1;530000;30992
13;23.09.2019 0:00:00;1;530000;31074
14;23.09.2019 0:00:00;1;530000;30995
15;23.09.2019 0:00:00;1;530000;30715
16;23.09.2019 0:00:00;1;530000;30309
17;23.09.2019 0:00:00;1;530000;30630
18;23.09.2019 0:00:00;1;530000;31911
19;23.09.2019 0:00:00;1;530000;31742
20;23.09.2019 0:00:00;1;530000;31415
21;23.09.2019 0:00:00;1;530000;29987
22;23.09.2019 0:00:00;1;530000;27850
23;23.09.2019 0:00:00;1;530000;25800
0;24.09.2019 0:00:00;1;530000;24781
1;24.09.2019 0:00:00;1;530000;24179
2;24.09.2019 0:00:00;1;530000;23636
3;24.09.2019 0:00:00;1;530000;23750
4;24.09.2019 0:00:00;1;530000;24223
5;24.09.2019 0:00:00;1;530000;25377
6;24.09.2019 0:00:00;1;530000;27000
7;24.09.2019 0:00:00;1;530000;29078
8;24.09.2019 0:00:00;1;530000;31168
9;24.09.2019 0:00:00;1;530000;31828
10;24.09.2019 0:00:00;1;530000;31812
11;24.09.2019 0:00:00;1;530000;31304
12;24.09.2019 0:00:00;1;530000;31293
13;24.09.2019 0:00:00;1;530000;31443
14;24.09.2019 0:00:00;1;530000;31346
15;24.09.2019 0:00:00;1;530000;31269
16;24.09.2019 0:00:00;1;530000;30850
17;24.09.2019 0:00:00;1;530000;30837
18;24.09.2019 0:00:00;1;530000;32332
19;24.09.2019 0:00:00;1;530000;31872
20;24.09.2019 0:00:00;1;530000;31296
21;24.09.2019 0:00:00;1;530000;30226
22;24.09.2019 0:00:00;1;530000;27796
23;24.09.2019 0:00:00;1;530000;26015
0;25.09.2019 0:00:00;1;530000;24921
1;25.09.2019 0:00:00;1;530000;24286
2;25.09.2019 0:00:00;1;530000;23764
3;25.09.2019 0:00:00;1;530000;24058
4;25.09.2019 0:00:00;1;530000;24374
5;25.09.2019 0:00:00;1;530000;25465
6;25.09.2019 0:00:00;1;530000;27399
7;25.09.2019 0:00:00;1;530000;29101
8;25.09.2019 0:00:00;1;530000;31217
9;25.09.2019 0:00:00;1;530000;31870
10;25.09.2019 0:00:00;1;530000;31488
11;25.09.2019 0:00:00;1;530000;30994
12;25.09.2019 0:00:00;1;530000;31102
13;25.09.2019 0:00:00;1;530000;31106
14;25.09.2019 0:00:00;1;530000;31328
15;25.09.2019 0:00:00;1;530000;31241
16;25.09.2019 0:00:00;1;530000;30755
17;25.09.2019 0:00:00;1;530000;30960
18;25.09.2019 0:00:00;1;530000;32340
19;25.09.2019 0:00:00;1;530000;31816
20;25.09.2019 0:00:00;1;530000;31409
21;25.09.2019 0:00:00;1;530000;29971
22;25.09.2019 0:00:00;1;530000;27631
23;25.09.2019 0:00:00;1;530000;26088
0;26.09.2019 0:00:00;1;530000;24972
1;26.09.2019 0:00:00;1;530000;24220
2;26.09.2019 0:00:00;1;530000;23992
3;26.09.2019 0:00:00;1;530000;23901
4;26.09.2019 0:00:00;1;530000;24274
5;26.09.2019 0:00:00;1;530000;25693
6;26.09.2019 0:00:00;1;530000;27103
7;26.09.2019 0:00:00;1;530000;28942
8;26.09.2019 0:00:00;1;530000;31104
9;26.09.2019 0:00:00;1;530000;31600
10;26.09.2019 0:00:00;1;530000;31233
11;26.09.2019 0:00:00;1;530000;30856
12;26.09.2019 0:00:00;1;530000;30502
13;26.09.2019 0:00:00;1;530000;30365
14;26.09.2019 0:00:00;1;530000;30286
15;26.09.2019 0:00:00;1;530000;30140
16;26.09.2019 0:00:00;1;530000;29566
17;26.09.2019 0:00:00;1;530000;30042
18;26.09.2019 0:00:00;1;530000;31835
19;26.09.2019 0:00:00;1;530000;31323
20;26.09.2019 0:00:00;1;530000;30861
21;26.09.2019 0:00:00;1;530000;29558
22;26.09.2019 0:00:00;1;530000;27563
23;26.09.2019 0:00:00;1;530000;25884
0;27.09.2019 0:00:00;1;530000;24776
1;27.09.2019 0:00:00;1;530000;24128
2;27.09.2019 0:00:00;1;530000;23852
3;27.09.2019 0:00:00;1;530000;23804
4;27.09.2019 0:00:00;1;530000;24222
5;27.09.2019 0:00:00;1;530000;25530
6;27.09.2019 0:00:00;1;530000;26875
7;27.09.2019 0:00:00;1;530000;28743
8;27.09.2019 0:00:00;1;530000;30609
9;27.09.2019 0:00:00;1;530000;31186
10;27.09.2019 0:00:00;1;530000;30993
11;27.09.2019 0:00:00;1;530000;30432
12;27.09.2019 0:00:00;1;530000;30335
13;27.09.2019 0:00:00;1;530000;30413
14;27.09.2019 0:00:00;1;530000;30111
15;27.09.2019 0:00:00;1;530000;30160
16;27.09.2019 0:00:00;1;530000;29884
17;27.09.2019 0:00:00;1;530000;30197
18;27.09.2019 0:00:00;1;530000;31610
19;27.09.2019 0:00:00;1;530000;30985
20;27.09.2019 0:00:00;1;530000;30303
21;27.09.2019 0:00:00;1;530000;29405
22;27.09.2019 0:00:00;1;530000;27514
23;27.09.2019 0:00:00;1;530000;25964
0;28.09.2019 0:00:00;1;530000;24857
1;28.09.2019 0:00:00;1;530000;24072
2;28.09.2019 0:00:00;1;530000;23674
3;28.09.2019 0:00:00;1;530000;23615
4;28.09.2019 0:00:00;1;530000;23922
5;28.09.2019 0:00:00;1;530000;24346
6;28.09.2019 0:00:00;1;530000;24711
7;28.09.2019 0:00:00;1;530000;25906
8;28.09.2019 0:00:00;1;530000;27658
9;28.09.2019 0:00:00;1;530000;28468
10;28.09.2019 0:00:00;1;530000;28431
